"delivery_id","origin_location","destination_location","region","created_at","actual_delivery_time","on_time_delivery","customer_rating","condition_text","fixed_costs","maintenance","different","area","delivery_time","data_create_date"
"MVCV0000975/082021","TVSLSL HUB MATHIGIRI,HOSUR,TAMIL NADU","ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","Tamil Nadu","2015-02-07 03:58:00","2015-02-07 04:58:00",True,4,"Sunny",7785,791,6994,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008759/082021","TRACTORS & FARM EQUIPMENT LIMITED,KANCHIPURAM,TAMIL NADU","TRACTORS & FARMS EQUIPMENTS LIMITED,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-24 04:19:00","2015-01-24 05:08:00",True,4,"Sunny",6645,592,6052,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008760/082021","TRACTORS & FARM EQUIPMENT LIMITED,KANCHIPURAM,TAMIL NADU","TRACTORS & FARMS EQUIPMENTS LIMITED,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-07 20:03:00","2015-02-07 20:32:00",True,4,"Sunny",7171,750,6420,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2025931","Bandra,Mumbai","Onnalvadi, Krishnagiri, Tamil Nadu","Tamil Nadu","2015-02-10 04:19:00","2015-02-10 05:03:00",True,3,"Sunny",6543,646,5897,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008068/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-25 02:01:00","2015-01-25 02:45:00",True,5,"Sunny",10299,1444,8855,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009065/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-27 05:03:00","2015-01-27 05:41:00",True,4,"Sunny",6439,306,6133,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009327/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-28 20:49:00","2015-01-28 21:44:00",True,3,"Sunny",10937,1447,9490,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009642/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-03 01:27:00","2015-02-03 02:18:00",True,2,"Sunny",6918,1045,5873,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026254","Bandra,Mumbai","Pondur, Kanchipuram, Tamil Nadu","Tamil Nadu","2015-02-07 22:27:00","2015-02-07 23:29:00",True,4,"Sunny",7511,1142,6369,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009663/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","Tamil Nadu","2015-02-13 22:28:00","2015-02-13 22:54:00",True,4,"Sunny",7293,1141,6153,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009650/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","Tamil Nadu","2015-02-09 03:23:00","2015-02-09 05:14:00",True,2,"Sunny",6836,473,6362,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009535/082021","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-02-04 01:58:00","2015-02-04 02:53:00",True,5,"Sunny",6938,492,6446,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009646/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-09 00:20:00","2015-02-09 00:54:00",True,3,"Sunny",7650,436,7214,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008771/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-15 06:16:00","2015-02-15 06:53:00",True,4,"Sunny",7263,1316,5947,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008985/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-29 04:39:00","2015-01-29 05:04:00",True,2,"Sunny",6879,500,6379,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008654/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-25 02:13:00","2015-01-25 03:07:00",True,2,"Sunny",10142,1300,8842,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026328","Bandra,Mumbai","Jagadambigainagar, Tiruvallur, Tamil Nadu","Tamil Nadu","2015-02-18 00:38:00","2015-02-18 01:23:00",True,2,"Sunny",10892,1643,9248,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009457/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-29 19:35:00","2015-01-29 20:17:00",True,4,"Sunny",8356,720,7635,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008625/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-25 22:05:00","2015-01-25 22:49:00",True,4,"Sunny",7636,793,6843,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009020/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-28 01:14:00","2015-01-28 01:50:00",True,2,"Sunny",6819,579,6240,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00006774/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-07 02:11:00","2015-02-07 03:10:00",False,1,"Patchy rain possible",6984,759,6225,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008061/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-01 04:02:00","2015-02-01 04:45:00",True,4,"Cloudy",6749,304,6445,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008837/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-18 03:57:00","2015-02-18 05:24:00",False,1,"Mist",10395,1447,8948,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008054/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-02-02 02:31:00","2015-02-02 03:26:00",True,3,"Sunny",7483,1048,6435,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008334/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-03 02:35:00","2015-02-03 03:21:00",True,4,"Sunny",7862,1116,6746,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008659/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-24 22:20:00","2015-01-24 22:48:00",False,1,"Mist",6955,498,6457,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009079/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-15 02:25:00","2015-02-15 03:22:00",True,4,"Sunny",8265,454,7811,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009316/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","Tamil Nadu","2015-02-15 02:29:00","2015-02-15 03:25:00",True,3,"Sunny",8189,1308,6881,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009106/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","Tamil Nadu","2015-02-03 02:45:00","2015-02-03 04:03:00",True,1,"Sunny",6117,489,5628,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008523/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-25 02:41:00","2015-01-25 03:22:00",True,3,"Partly cloudy",9545,1276,8269,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009180/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-01-23 03:44:00","2015-01-23 04:07:00",True,4,"Partly cloudy",11173,1652,9521,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00007982/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-02-05 19:40:00","2015-02-05 20:20:00",True,2,"Sunny",8395,724,7671,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008455/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-10 18:56:00","2015-02-10 19:25:00",True,5,"Sunny",7573,818,6755,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00007914/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-02 21:12:00","2015-02-02 22:02:00",True,3,"Sunny",7102,578,6524,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008793/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-26 00:02:00","2015-01-26 00:54:00",True,2,"Cloudy",6757,746,6010,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008396/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-07 19:21:00","2015-02-07 19:54:00",True,2,"Sunny",6797,315,6482,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009170/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-07 01:39:00","2015-02-07 02:19:00",False,3,"Patchy rain possible",9417,1645,7771,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00007443/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-25 02:03:00","2015-01-25 03:45:00",False,3,"Patchy rain possible",7541,1049,6492,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009136/082021","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU","Tamil Nadu","2015-02-14 04:34:00","2015-02-14 05:20:00",False,4,"Patchy rain possible",7530,1094,6436,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008520/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-10 00:49:00","2015-02-10 01:52:00",True,2,"Partly cloudy",7075,501,6573,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009087/082021","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-02-07 04:46:00","2015-02-07 05:13:00",True,5,"Partly cloudy",8530,450,8079,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008988/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","Tamil Nadu","2015-01-25 03:43:00","2015-01-25 04:25:00",False,4,"Patchy rain possible",7763,1280,6483,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009082/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-01-28 21:32:00","2015-01-28 22:10:00",False,5,"Mist",6976,480,6496,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009062/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-05 19:23:00","2015-02-05 20:07:00",True,4,"Partly cloudy",9163,1335,7828,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009070/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-01-28 19:45:00","2015-01-28 20:40:00",False,3,"Mist",11500,1800,9700,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009073/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-01-27 22:45:00","2015-01-27 23:54:00",False,1,"Patchy rain possible",8955,729,8226,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008876/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-14 03:10:00","2015-02-14 04:27:00",True,3,"Sunny",7785,800,6985,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008732/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-23 02:22:00","2015-01-23 03:23:00",True,5,"Sunny",10503,1271,9231,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008669/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-10 23:37:00","2015-02-11 00:44:00",True,2,"Sunny",11973,1679,10294,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008953/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-07 01:40:00","2015-02-07 02:57:00",False,1,"Patchy rain possible",7619,732,6887,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008960/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-01 02:04:00","2015-02-01 03:03:00",True,5,"Sunny",7680,843,6837,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008979/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-16 00:43:00","2015-02-16 01:23:00",True,4,"Sunny",7173,588,6585,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008855/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-26 03:03:00","2015-01-26 03:47:00",True,5,"Sunny",6970,778,6192,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008955/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-01 20:23:00","2015-02-01 21:17:00",True,5,"Sunny",6712,682,6030,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008517/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-09 03:27:00","2015-02-09 04:20:00",True,3,"Sunny",10155,1540,8615,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00007987/082021","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-01-30 19:19:00","2015-01-30 19:50:00",True,4,"Partly cloudy",6833,328,6505,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008540/082021","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-02-16 03:27:00","2015-02-16 04:43:00",True,4,"Sunny",10792,1519,9274,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008582/082021","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-02-01 00:13:00","2015-02-01 00:45:00",False,1,"Patchy rain possible",7558,1140,6417,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026300","Jagadambigainagar, Tiruvallur, Tamil Nadu","Bandra,Mumbai","Maharashtra","2015-02-13 03:26:00","2015-02-13 04:16:00",True,5,"Sunny",7218,1136,6083,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008799/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-08 00:23:00","2015-02-08 00:56:00",False,1,"Mist",7373,482,6891,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026021","Jagadambigainagar, Tiruvallur, Tamil Nadu","Bandra,Mumbai","Maharashtra","2015-02-02 01:47:00","2015-02-02 03:53:00",True,2,"Sunny",7269,489,6780,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008895/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-05 01:19:00","2015-02-05 02:55:00",True,4,"Sunny",8150,401,7749,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008868/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-12 02:16:00","2015-02-12 02:59:00",False,1,"Mist",6811,1071,5740,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008405/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-29 20:37:00","2015-01-29 21:20:00",True,1,"Sunny",6347,1271,5076,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2024827","Vellaripatti, Madurai, Tamil Nadu","Devalapura, Mysore, Karnataka","Karnataka","2015-02-02 20:53:00","2015-02-02 21:28:00",False,1,"Mist",7267,521,6747,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008136/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-29 02:06:00","2015-01-29 02:53:00",True,5,"Sunny",10338,1338,9000,NULL,NULL,"2025-05-07 15:05:06.38629"
"MVCV0000704/082021","ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","ASHOK LEYLAND PARTS-HOSUR,HOSUR,TAMIL NADU","Tamil Nadu","2015-01-24 19:54:00","2015-01-24 20:29:00",True,3,"Sunny",11840,1662,10178,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2025872","Bandra,Mumbai","Jagadambigainagar, Tiruvallur, Tamil Nadu","Tamil Nadu","2015-01-31 00:33:00","2015-01-31 01:20:00",True,4,"Sunny",7700,727,6973,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008350/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-14 03:09:00","2015-02-14 04:11:00",True,5,"Sunny",7786,823,6963,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00006504/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU","Tamil Nadu","2015-02-13 03:19:00","2015-02-13 04:00:00",True,4,"Sunny",7207,616,6590,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00006725/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU","Tamil Nadu","2015-02-05 20:17:00","2015-02-05 20:47:00",True,4,"Sunny",6751,760,5991,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008531/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-30 04:28:00","2015-01-30 05:09:00",True,5,"Sunny",6507,670,5836,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2025957","Bandra,Mumbai","Pondur, Kanchipuram, Tamil Nadu","Tamil Nadu","2015-02-17 02:54:00","2015-02-17 03:32:00",True,4,"Sunny",9990,1503,8487,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008777/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-01-28 01:20:00","2015-01-28 02:08:00",True,3,"Sunny",6822,321,6501,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008782/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-01-22 02:39:00","2015-01-22 03:00:00",True,1,"Sunny",10628,1493,9134,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008507/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-26 20:07:00","2015-01-26 21:10:00",False,1,"Mist",7645,1157,6487,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008775/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-04 01:51:00","2015-02-04 02:21:00",False,1,"Patchy rain possible",7293,1151,6143,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008658/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-30 04:40:00","2015-01-30 05:23:00",False,1,"Mist",7343,472,6870,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026042","Vellaripatti, Madurai, Tamil Nadu","Devalapura, Mysore, Karnataka","Karnataka","2015-02-16 00:22:00","2015-02-16 01:03:00",False,1,"Mist",6884,505,6379,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00007734/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-28 21:14:00","2015-01-28 21:37:00",True,3,"Sunny",8052,396,7656,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008125/082021","TRACTORS & FARM EQUIPMENT LIMITED,KANCHIPURAM,TAMIL NADU","TRACTORS & FARMS EQUIPMENTS LIMITED,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-31 21:25:00","2015-01-31 21:47:00",True,4,"Sunny",8468,626,7842,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008126/082021","TRACTORS & FARM EQUIPMENT LIMITED,KANCHIPURAM,TAMIL NADU","TRACTORS & FARMS EQUIPMENTS LIMITED,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-24 01:42:00","2015-01-24 02:28:00",True,3,"Sunny",6374,1047,5327,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2025933","Bandra,Mumbai","Onnalvadi, Krishnagiri, Tamil Nadu","Tamil Nadu","2015-02-08 03:30:00","2015-02-08 04:10:00",False,4,"Mist",6036,1273,4763,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2025832","Bandra,Mumbai","Onnalvadi, Krishnagiri, Tamil Nadu","Tamil Nadu","2015-02-09 00:44:00","2015-02-09 01:17:00",True,3,"Sunny",7078,523,6554,NULL,NULL,"2025-05-07 15:05:06.38629"
